date,srad,rain,rhum,tmax,tmin,wvel
1989-04-02,12.28,8.28,84.99,15.28,5.18,1.49
1989-04-03,16.09,1.17,84.53,16.12,5.87,1.38
1989-04-04,20.63,0.55,84.02,16.16,6.58,1.53
1989-04-05,16.38,0.11,87.93,16.71,7.54,1.51
1989-04-06,15.77,0.4,83.23,15.49,6.64,1.47
1989-04-07,20.95,0.84,81.81,15.7,6.24,1.49
1989-04-08,19.26,0.3,80.59,16.86,6.72,1.39
1989-04-09,19.12,0,84.3,16.49,8.13,1
1989-04-10,19.55,0.39,91.11,16.71,7.95,0.46
1989-04-11,19.22,0.5,86.07,15.51,6.12,1.51
1989-04-12,17.14,0.01,85.25,15.95,7.46,1.28
1989-04-13,17.28,0.06,85.8,15.86,7.57,1.35
1989-04-14,16.67,0.12,85.13,16.64,7.36,1.73
1989-04-15,17.86,2.74,90.98,16.71,7.76,1
1989-04-16,15.34,0.65,85.93,16.33,7.24,1.15
1989-04-17,13.14,0.44,87.26,15.84,8.37,1.42
1989-04-18,18.04,0.77,87.7,15.43,7.43,1.66
1989-04-19,10.84,2.55,90.84,16.71,6.79,1.15
1989-04-20,16.2,0.12,81.64,15.41,5.62,1.42
1989-04-21,15.7,0.75,82.52,16.34,6.64,1.35
1989-04-22,17.96,0.09,84.09,15.97,6.64,1.46
1989-04-23,18.18,0.04,82.74,16.73,6.91,1.27
1989-04-24,16.85,0.93,87.58,16.71,5.89,0.66
1989-04-25,18.58,1.61,82.58,16.01,5.82,1.49
1989-04-26,12.74,3.05,85.04,16.71,5.71,0.83
1989-04-27,16.45,1.58,86.74,16.71,7.09,1.37
1989-04-28,18.76,0.02,82.72,16.21,7.3,1.36
1989-04-29,14.54,0.04,87.01,16.71,7.12,1.02
1989-04-30,19.98,0.86,80.5,16.71,5.8,0.82
1989-05-01,16.2,0.19,79.95,15.8,5.74,1.14
1989-05-02,16.06,0.01,83.72,15.02,6.58,1.03
1989-05-03,16.92,0.02,81.96,15.25,7.62,0.81
1989-05-04,20.92,0.15,81.01,16.53,6.58,1.19
1989-05-05,22.82,1.26,89.89,16.71,7.63,0.92
1989-05-06,10.62,0.73,91.85,16.71,6.39,1.24
1989-05-07,19.37,0.01,81.06,16.71,5.38,1.11
1989-05-08,20.34,0.05,73.9,16.8,5.73,1.22
1989-05-09,20.95,0.05,71.84,17.07,4.43,1.42
1989-05-10,19.87,0,75.64,16.81,5.66,1.35
1989-05-11,20.88,0,76.4,16.27,5.62,1.4
1989-05-12,23.04,0,76.79,16.08,5.72,1.52
1989-05-13,22,0,76.79,15.33,6.04,1.26
1989-05-14,18.86,0,77.52,17.1,5.44,1.34
1989-05-15,18.47,0.05,79.44,16.3,7.55,1.47
1989-05-16,17.96,0.34,81.3,16.03,6.85,1.68
1989-05-17,16.7,0.41,87.24,16.71,5.34,0.99
1989-05-18,17.35,0.08,82.74,15.53,6.33,1.42
1989-05-19,17.46,0.07,81.02,16.71,5.49,1.27
1989-05-20,13.75,0.04,78.68,16.71,5.42,1.4
1989-05-21,15.91,0,77.93,16.71,5.12,1.4
1989-05-22,20.09,0,74.01,16.18,5.06,1.34
1989-05-23,15.73,0.21,72.56,16.3,6.23,1.16
1989-05-24,13.39,0.07,73.99,16.38,5.36,1.4
1989-05-25,14.26,0,73.16,17.06,5.15,1.37
1989-05-26,14.98,0.03,80.21,15.1,6.7,1.48
1989-05-27,17.64,0.03,81.98,15.76,7.14,1.26
1989-05-28,16.63,0,78.69,16.41,6.44,1.46
1989-05-29,14.04,0,76.65,16.77,7.09,1.37
1989-05-30,14.11,0.83,83.27,15.07,6.86,1.73
1989-05-31,12.71,2.59,83.54,16.71,6.07,1.65
1989-06-01,7.85,7.09,91.66,16.71,6.06,1.47
1989-06-02,14.47,0.76,80.37,16.71,5.22,0.91
1989-06-03,13.1,0,74.56,16.03,4.56,1.31
1989-06-04,11.99,0,84.44,16.71,5.71,0.78
1989-06-05,15.77,0.1,83.27,16.71,6.02,1.18
1989-06-06,16.49,0.09,78.82,16.31,6.49,1.23
1989-06-07,17.75,0.05,77.1,17.52,7.64,1.18
1989-06-08,19.94,0.01,70.2,17.88,5.03,1.34
1989-06-09,20.59,0.03,70.84,18.36,5,1.17
1989-06-10,19.87,0.08,79.37,15.5,6.09,1.2
1989-06-11,17.46,0.06,79.87,15.44,6.12,1.33
1989-06-12,18.79,0,73.94,15.78,4.76,1.22
1989-06-13,16.78,0,72.79,16.01,5.57,1.3
1989-06-14,19.98,0,70.98,17.45,4.68,1.32
1989-06-15,19.87,0,76.35,16.15,6.06,1.38
1989-06-16,16.96,0.04,78.1,16.15,6.76,1.31
1989-06-17,15.16,1.21,84.18,16.71,6.28,1.5
1989-06-18,10.37,4.77,87,16.71,6.23,1.2
1989-06-19,13.46,6.72,88.18,16.71,6.84,1.02
1989-06-20,16.45,0.17,76.38,16.01,5.93,1.29
1989-06-21,19.01,0.01,72.9,17.02,4.91,1.31
1989-06-22,20.41,0.05,74.5,17.32,5.56,1.34
1989-06-23,20.66,0,75.38,16.45,6.5,1.45
1989-06-24,19.37,0,70.34,17.15,4.34,1.37
1989-06-25,15.3,0.03,81.52,16.71,6.55,1.16
1989-06-26,18.97,0.27,74.71,16.94,5.94,1
1989-06-27,21.1,0,67.2,19.8,4.11,1.29
1989-06-28,20.16,0.07,75.66,17.97,7.4,1.33
1989-06-29,18.47,0.01,75.69,17.67,7.35,1.12
1989-06-30,16.02,0.12,82.94,16.71,6.88,1.25
1989-07-01,16.92,0.09,72.74,16.32,5.8,1.59
1989-07-02,12.46,0.44,79.89,16.71,6.82,1.91
1989-07-03,12.49,0.45,83.77,16.71,5.72,1.88
1989-07-04,19.33,0.04,73.64,16.49,4.9,1.39
1989-07-05,15.88,0.04,80.38,16.71,4.23,1.38
1989-07-06,17.17,0.01,68.72,16.71,2.96,1.25
1989-07-07,18.18,0,64.3,15.58,2.71,1.28
1989-07-08,18.9,0,62.77,15.41,2.07,1.34
1989-07-09,21.67,0,56.3,15.64,0.62,1.49
1989-07-10,20.27,0,56.68,16.39,2.09,1.54
1989-07-11,22.36,0,61.47,16.86,1.12,1.49
1989-07-12,19.94,0,68.04,15.81,2.42,1.5
1989-07-13,18.86,0,68.46,16.27,2.62,1.45
1989-07-14,14,0,71.98,15.93,2.62,1.75
1989-07-15,14,0,75.24,16.71,4.9,1.6
1989-07-16,19.94,0,69.24,15.67,3.95,1.43
1989-07-17,20.05,0,61.66,17.36,3.13,1.41
1989-07-18,20.48,0,60.45,17.83,2.02,1.58
1989-07-19,22.25,0,58.66,17.93,2.62,1.43
1989-07-20,21.67,0,59.71,18.27,2.71,1.56
1989-07-21,20.95,0,72.06,16.96,4.84,1.7
1989-07-22,17.96,0,77.27,16.39,6.53,1.49
1989-07-23,20.88,0,71.34,18.76,6.75,1.4
1989-07-24,20.41,0,72.56,17.46,6.85,1.48
1989-07-25,18,0.59,70.98,17.1,6.22,1.43
1989-07-26,16.56,0.46,78.96,16.71,6.91,1.02
1989-07-27,20.99,0,67.81,18.43,5.7,1.38
1989-07-28,21.46,0.18,71,18.31,6.83,1.47
1989-07-29,21.96,0.09,72.59,17.96,6.81,1.44
1989-07-30,22.68,0.07,82.02,16.71,7.01,1.2
1989-07-31,18.97,0.09,74.7,16.71,5.76,1.25
1989-08-01,12.28,0.2,73.96,16.41,5.74,1.61
1989-08-02,14.9,0.01,72.48,17.38,6.3,1.75
1989-08-03,14.08,0,68.46,18.04,5.89,1.4
1989-08-04,21.42,0.03,71.73,17.13,6.66,1.68
1989-08-05,16.24,0.09,78.85,16.71,6.69,2.15
1989-08-06,15.8,0.01,65.29,16.24,5.67,1.33
1989-08-07,20.48,0,56.03,18.23,4.54,1.54
1989-08-08,19.98,0,60.75,18.46,3.85,1.69
1989-08-09,17.68,0.01,75.97,15.13,6.03,1.52
1989-08-10,16.78,0.13,77.82,16.71,5,1.12
1989-08-11,17.82,0.8,67.69,15.03,4.7,1.45
1989-08-12,21.85,0.09,62.2,16.86,2.75,1.55
1989-08-13,22.1,0,62.01,17.43,3.53,1.67
1989-08-14,21.92,0,60.42,17.68,3.63,1.65
1989-08-15,17.42,1.11,64.85,18.18,5.12,1.55
1989-08-16,17.17,1.61,72.76,16.2,6.92,1.45
1989-08-17,13.72,0,66.16,18.52,6.72,1.83
1989-08-18,13.9,0,61.91,18.47,6.08,1.74
1989-08-19,18.9,0.73,67.72,17.57,6.15,1.76
1989-08-20,15.98,0,66.81,18.1,6.82,1.81
1989-08-21,24.12,0.05,68.63,17.13,6.88,1.37
1989-08-22,24.23,0,63.53,18.52,6.05,1.69
1989-08-23,19.22,0,67.97,16.36,7.25,1.03
1989-08-24,21.31,0,52.01,21.09,3.02,1.62
1989-08-25,19.15,0,62.67,19.09,7.03,1.56
1989-08-26,17.17,0.14,69.37,17.69,6.29,1.49
1989-08-27,16.24,0.14,66.83,17.44,6.15,2.24
1989-08-28,20.09,0.17,78.63,16.71,7.23,2.3
1989-08-29,14.65,0.17,64.44,18.76,5.68,1.75
1989-08-30,18.11,0.34,66.98,18.59,6.5,1.71
1989-08-31,15.62,0.1,71,18.33,7.59,1.91
1989-09-01,18.11,0.63,73.09,18.3,7.71,2
1989-09-02,13.54,1.21,78.8,15.91,5.06,1.21
1989-09-03,25.52,0.01,60.18,20.73,6.19,1.79
1989-09-04,25.09,0,63.81,21.02,7.84,1.62
1989-09-05,24.41,0,71.81,19.2,9.14,1.7
1989-09-06,21.31,0,70.57,19.14,8.67,1.77
1989-09-07,18.22,0.14,69.28,16.83,7.51,1.67
1989-09-08,22.07,0.03,69.37,17.95,8.01,1.58
1989-09-09,25.24,0.08,74.47,16.22,8.26,1.3
1989-09-10,23.15,0.03,63.84,19.68,6.9,1.92
1989-09-11,26.68,0.01,69.04,18.59,7.49,1.86
1989-09-12,24.62,0.1,69.1,18.71,7.97,2.07
1989-09-13,24.23,0.2,71.63,17.09,7.76,1.84
1989-09-14,22.54,0.34,81.94,15.75,7.28,1.8
1989-09-15,16.49,0.84,72.66,16.1,6.15,1.82
1989-09-16,15.59,0.04,61.3,18.79,5.42,1.74
1989-09-17,20.05,0,53.95,18.88,5.14,1.66
1989-09-18,21.67,0,51.11,20.28,4.55,1.84
1989-09-19,24.3,0,54.07,19.96,4.83,1.91
1989-09-20,22,0,57.69,20.25,5.78,1.9
1989-09-21,23.69,0,63.47,20.6,7.68,1.82
1989-09-22,18.25,0.01,65.65,20.29,8.58,2.18
1989-09-23,17.1,0.45,63.28,19.86,7.72,2.07
1989-09-24,15.34,0.06,62.23,20.05,7.6,2.11
1989-09-25,17.78,0.03,80.13,15.5,6.05,1.88
1989-09-26,19.76,0.01,70.4,16.44,5.03,1.41
1989-09-27,17.75,1.11,66.66,16.92,6.26,2.03
1989-09-28,18.04,0.12,56.73,19.21,5.16,2.01
1989-09-29,20.56,0.12,60.09,18.67,5.87,1.92
1989-09-30,14.18,1.18,69.4,16.87,6.69,1.84
1989-10-01,21.1,0.66,69.72,17.32,6.36,1.63
1989-10-02,24.44,0,63.33,19.14,7.12,1.63
1989-10-03,23.76,0.3,70.25,16.52,7.6,1.73
1989-10-04,25.09,0.04,66.27,18.52,5.07,2
1989-10-05,22.54,0.03,68.32,17.65,6.39,2.02
1989-10-06,21.38,0.06,67.27,18.43,7.35,2.16
1989-10-07,17.71,0.19,65.93,19.35,7.75,1.58
1989-10-08,19.3,0.89,71.38,17.29,7.41,1.66
1989-10-09,19.33,9.77,82.31,16.71,6.51,1.23
1989-10-10,17.14,2.43,77.73,16.4,6.09,1.31
1989-10-11,20.74,1.07,79.03,16.78,6.77,1.45
1989-10-12,22.43,3.55,75.66,17.33,6.22,1.66
1989-10-13,22.21,8.58,86.12,16.71,6.36,1.39
1989-10-14,21.85,0.72,73.71,17.36,6.76,1.54
1989-10-15,25.34,0.26,73.77,18.76,8.35,1.62
1989-10-16,23.76,10.31,81.21,16.71,7.14,1.09
1989-10-17,17.57,3.53,80.37,15.44,7.03,1.44
1989-10-18,22.79,0.55,67.34,17.89,6.4,1.68
1989-10-19,25.81,0,57.97,20,7.29,1.73
1989-10-20,22.68,0,59.58,21.28,6.36,1.82
1989-10-21,23.76,0.05,74.25,16.76,8.62,1.26
1989-10-22,19.91,5.39,76.48,16.37,6.3,1.5
1989-10-23,20.92,2.28,74.52,18.55,7.9,1.91
1989-10-24,20.56,0,73.38,19.21,8.09,1.48
1989-10-25,24.98,0.11,69.26,19.69,7.11,1.79
1989-10-26,20.63,0.38,79.21,16.78,9.45,1.52
1989-10-27,22.1,3.35,88.2,16.71,7.42,1.88
1989-10-28,26.03,0.29,69.55,18.47,6.74,1.63
1989-10-29,25.63,0,58.81,20.72,5.45,2.14
1989-10-30,22.75,0.05,65.3,20.14,6.88,2.14
1989-10-31,23.72,1.63,80.24,16.8,8.01,2.01
1989-11-01,13.97,2.7,75.9,17.22,6.57,1.47
1989-11-02,23,1.98,69.51,18.64,6.81,1.6
1989-11-03,22.64,0.27,72.48,19.84,8.5,1.71
1989-11-04,24.34,0.04,74.11,19.19,8.24,2.02
1989-11-05,19.15,0.76,83.14,15.15,7.11,1.3
1989-11-06,15.05,1.56,71.93,20.07,6.52,1.82
1989-11-07,22.5,4.12,76.58,18.96,8.35,1.53
1989-11-08,23.83,0.8,80.45,16.97,8.57,1.31
1989-11-09,26.21,0.51,80.27,16.71,8.51,1.27
1989-11-10,28.73,0.09,74.75,16.11,7.29,1.1
1989-11-11,31.43,0.03,59.21,20.97,5.48,1.56
1989-11-12,28.04,0.52,57.94,22.43,7.08,1.91
1989-11-13,26.46,1.01,80.91,16.71,6.63,0.91
1989-11-14,23.36,0,61.34,19.69,4.8,1.82
1989-11-15,28.48,0.11,64.7,19.99,6.55,1.78
1989-11-16,26.39,0.17,71.39,16.69,8,1.7
1989-11-17,21.53,9.25,68.6,18.65,6.09,2
1989-11-18,23.9,3.27,66.88,18.94,6.71,1.93
1989-11-19,21.89,5.51,62.41,20.94,6.54,1.96
1989-11-20,26.89,5.93,67.33,20.53,8.19,1.66
1989-11-21,25.74,1.64,81.26,16.71,6.83,0.91
1989-11-22,19.26,0.32,74.41,16.71,7.69,1.43
1989-11-23,20.59,1.53,78.39,17.08,7.77,1.76
1989-11-24,23.65,0.14,77.56,16.74,8.23,1.21
1989-11-25,23.15,3.26,79.84,17.42,7.48,1.53
1989-11-26,24.44,1.7,82.7,16.71,6.73,1.14
1989-11-27,14.18,4.75,78.86,16.97,7.03,1.78
1989-11-28,17.71,0.14,78.12,16.57,8.13,1.73
1989-11-29,23.36,0.01,74.96,17.52,7.47,1.22
1989-11-30,26.68,0.01,71.74,18.24,8.65,1.27
1989-12-01,24.95,1.81,70.88,16.71,6.88,1.09
1989-12-02,24.34,0.6,74.26,19.06,7.64,1.3
1989-12-03,29.05,0.28,74.32,18.55,7.54,1.46
1989-12-04,27.29,0.02,71.29,20.02,9.03,1.7
1989-12-05,27.9,0.12,77,15.73,8.77,1.31
1989-12-06,31.28,0.02,68.44,18.96,8.17,1.51
1989-12-07,27.9,0.49,76.73,19.38,9.41,1.63
1989-12-08,24.3,0.18,81.93,16.71,9.03,0.7
1989-12-09,18.58,0.26,72.13,20.31,7.07,1.75
1989-12-10,20.77,0.03,74.16,18.26,8.67,1.37
1989-12-11,20.74,0.04,75.66,17.19,8.48,1.06
1989-12-12,22.32,0.22,71.97,19.21,8.42,1.64
1989-12-13,22.86,1.93,74.01,18.93,9.03,1.35
1989-12-14,23.11,0.84,82.64,16.71,9.23,1
1989-12-15,19.15,0.96,75.43,19.25,7.93,1.92
1989-12-16,22.25,4.2,77.23,19.95,8.69,1.46
1989-12-17,23.18,0.87,79.24,16.56,7.44,1.48
1989-12-18,20.34,23.56,82.17,16.63,8.48,1.74
1989-12-19,16.92,9.26,81.28,16.29,6.46,1.64
1989-12-20,16.42,3.44,79.4,15.97,7.73,1.29
1989-12-21,22.32,4.12,76.43,18.65,7.69,1.74
1989-12-22,23.47,0.56,77.73,18.46,7.73,1.75
1989-12-23,21.49,0.35,75.85,18.67,7.67,1.66
1989-12-24,21.28,0.68,81.42,16.5,8.65,1.4
1989-12-25,19.37,3.12,83.87,15.84,7.16,1.51
1989-12-26,21.42,4.76,79.45,17.48,7.79,1.58
1989-12-27,22.25,2.34,81.18,16.48,8.38,1.44
1989-12-28,24.73,11.73,87.65,15.02,8.61,1.47
1989-12-29,27.4,3.54,84.32,15.6,6.95,1.53
1989-12-30,20.63,1.34,87.65,16.71,8.11,1.08
1989-12-31,17.14,0.27,81.58,17,7.69,1.78
1990-01-01,19.73,3.81,80.6,17.03,6.48,1.4
1990-01-02,19.84,9.64,85.84,16.71,6.64,1.08
1990-01-03,18.07,1.79,83.92,16.27,8.25,1.37
1990-01-04,20.81,9.73,83.81,16.72,7.38,1.41
1990-01-05,19.4,1.92,84.17,15.25,6.44,1.23
1990-01-06,18.07,16.73,88.37,16.71,8.12,1.23
1990-01-07,18.61,15.02,89.65,16.71,8.44,0.89
1990-01-08,19.3,1.97,86.71,15.28,7.22,1.35
1990-01-09,21.2,11.66,85.67,17,7.28,1.51
1990-01-10,24.8,4.4,88.98,16.71,7.25,1.41
1990-01-11,17.21,5.8,86.03,16.28,7.52,1.7
1990-01-12,20.45,3.1,89.25,15.02,8.43,1.53
1990-01-13,18.4,7.22,89.74,15.09,6.71,1.37
1990-01-14,17.39,4.09,88.52,16.71,6.71,1.33
1990-01-15,19.12,2.05,86.19,15.69,6.08,1.55
1990-01-16,19.19,0.48,87.34,16.71,7.15,0.99
1990-01-17,25.34,14.5,86.23,16.76,7.75,1.24
1990-01-18,19.19,5.23,91.83,16.71,6.75,1.37
1990-01-19,19.08,9.87,89.25,16.71,7.18,1.61
1990-01-20,21.89,2.79,85.49,15.24,6.81,1.71
1990-01-21,21.53,13.94,88.31,15.43,7.73,1.6
1990-01-22,19.26,2.83,90.6,16.71,8.63,1.6
1990-01-23,26.17,1.18,88.17,16.71,8.37,1.43
1990-01-24,20.27,0.71,87.74,16.71,8.25,1.06
1990-01-25,20.74,1.45,85.99,15.83,7.73,1.67
1990-01-26,16.31,6.88,88.01,16.71,7.67,1.39
1990-01-27,23.29,1.99,79.9,16.53,5.84,1.61
1990-01-28,19.22,0.01,79.93,17.21,6.82,1.52
1990-01-29,22.07,27.79,89.32,16.71,7.85,1.05
1990-01-30,24.12,2.02,89.45,16.71,6.65,0.89
1990-01-31,23.54,5.15,89.72,15.25,7.75,1.35
1990-02-01,17.06,5.94,90.35,15.18,7.43,1.19
1990-02-02,26.39,0.65,83.27,17.36,6.71,1.13
1990-02-03,26.89,0.24,83.12,16.77,6.53,1.29
1990-02-04,23.44,0.07,88.24,15.58,9,1.18
1990-02-05,24.19,0.25,85.6,15.65,6.16,0.97
1990-02-06,20.27,6.66,91.45,16.71,8.97,1.17
1990-02-07,24.05,0.92,85.59,15.54,7.5,0.99
1990-02-08,24.23,0.86,85.6,16.37,6.39,1.2
1990-02-09,26.53,0.25,84.07,16.23,6.01,1.15
1990-02-10,30.49,0.34,85.73,17.85,8.82,1.37
1990-02-11,27.25,0.39,89.45,15.33,8.87,1.33
1990-02-12,21.31,3.12,85.7,16.65,6.53,1.29
1990-02-13,19.98,0.46,83.31,16.12,7.7,1.39
1990-02-14,24.52,2.61,81.21,16.52,7.31,1.57
1990-02-15,22.72,2,81.04,15.67,7,1.31
1990-02-16,22.32,15.55,84.11,15.81,7.71,1.29
1990-02-17,22.25,9.47,85.95,16.09,6.61,1.12
1990-02-18,17.06,3.7,82.87,15.2,6.07,0.96
1990-02-19,23.47,1.48,81.95,15.27,5.32,1.27
1990-02-20,21.13,0.18,81.09,16.55,7.02,1.35
1990-02-21,19.33,3.08,85.56,16.02,6.2,1.16
1990-02-22,20.52,1.7,86.77,16.52,6.98,1.16
1990-02-23,23.87,0.81,81.64,16.87,6.87,1.18
1990-02-24,23.08,0.09,84.9,16.75,8.89,0.93
1990-02-25,19.84,2.52,81.99,17.7,8.08,1.34
1990-02-26,15.52,7.47,91.17,16.71,7.98,0.76
1990-02-27,19.62,1.19,87.82,16.71,7.08,1.27
1990-02-28,20.7,1.36,85.82,16.38,6.56,1.32
1990-03-01,20.52,1.38,85.21,15.42,5.31,1.53
1990-03-02,21.67,0.9,78.86,16.71,5.88,1.42
1990-03-03,20.34,1.12,78.3,15.87,6.1,1.88
1990-03-04,15.91,0.8,83.08,15.2,6.64,1.38
1990-03-05,25.38,0.96,78.82,17.63,6.31,1.58
1990-03-06,21.35,0.93,87.29,15.92,8.52,1.79
1990-03-07,18.11,0.14,84.87,16.71,7.26,1.73
1990-03-08,18.43,6.68,80.53,15.37,6.09,1.96
1990-03-09,13.36,4.67,80.88,15.8,6.2,1.62
1990-03-10,13.64,1.91,77.24,15.91,5.23,1.66
1990-03-11,18.76,0.03,79.83,16.7,6.5,1.81
1990-03-12,17.28,0.11,82.32,16.97,7.75,1.66
1990-03-13,19.15,0.22,85.06,15.78,8.24,1.35
1990-03-14,19.01,0.01,84.13,16.42,8.38,1.48
1990-03-15,18.76,0.31,84.98,16.75,8.19,1.63
1990-03-16,15.62,7.42,81.76,17.16,7.41,1.71
1990-03-17,20.38,7.12,88.2,15.18,6.75,1.37
1990-03-18,23,1.34,85.83,16.71,5.04,1.19
1990-03-19,21.49,0.77,87.45,16.64,7.61,1.63
1990-03-20,24.08,0.08,84.89,16.6,6.88,1.45
1990-03-21,19.37,1.85,78.15,18.33,6.35,1.27
1990-03-22,20.92,7.91,86.23,16.89,5.93,1.12
1990-03-23,24.05,0.43,81.15,17.77,8.24,1
1990-03-24,26.86,0.04,80.61,16.9,7.41,1.13
1990-03-25,19.94,3.2,79.59,18.84,7.73,1.41
1990-03-26,26.68,1.62,79.37,18.6,6.98,1.17
1990-03-27,24.48,0.03,81.94,18.05,7.91,1.24
1990-03-28,26.14,0.02,85.5,16.28,8.68,1.41
1990-03-29,25.67,0.19,80.01,16.74,7.47,1.08
1990-03-30,23.44,0.01,80.11,17.59,8.04,1.6
1990-03-31,16.74,1.4,85,16.71,7.03,1.22
1990-04-01,16.13,4.21,80.27,15.25,5.5,1.29
1990-04-02,15.37,0.96,81.69,15.67,6.18,1.63
1990-04-03,22.03,3.55,85.04,15.55,7.19,1.3
1990-04-04,18.68,0.3,84.27,16.73,7.55,1.29
1990-04-05,14.8,10.05,90.7,16.71,6.85,1.02
1990-04-06,17.6,1.26,84.99,16.71,6.13,1.22
1990-04-07,16.78,0.16,84.86,16.71,7.72,0.78
1990-04-08,17.89,2.87,90.34,16.71,8.34,1.06
1990-04-09,18.4,0.95,84.82,16.98,7.84,1.52
1990-04-10,18.58,0.08,84.96,16.63,8.61,1.47
1990-04-11,18.25,0.21,82.22,15.85,6.47,1.25
1990-04-12,13.68,9.91,85.71,16.12,7.42,1.2
1990-04-13,18.72,0.8,79.65,18.17,6.53,1.39
1990-04-14,19.15,0.12,86.4,15.89,8.98,1.02
1990-04-15,18.5,0.26,81.41,17.96,7.61,1.29
1990-04-16,20.45,0.3,86.53,16.93,7.46,1.32
1990-04-17,20.38,12.49,90.35,16.71,7.47,0.92
1990-04-18,21.89,3.62,89.66,15.78,7.31,1.22
1990-04-19,17.53,1.02,86.01,16.71,5.37,0.86
1990-04-20,21.46,0.01,77.76,17.31,6.85,1.22
1990-04-21,21.56,0.03,79.14,16.86,7.43,1.31
1990-04-22,21.53,0.01,76.61,17.48,7.44,1.34
1990-04-23,19.73,0.14,78.59,15.94,7.56,1.52
1990-04-24,18.14,6.81,85.69,15.11,7.3,1.61
1990-04-25,17.93,0.24,82.33,16.18,5.2,1.44
1990-04-26,19.22,1,80.87,16.64,7.62,1.36
1990-04-27,16.81,0.1,80.14,17.6,7,1.47
1990-04-28,22.28,0,79.94,18.46,7.29,1.26
1990-04-29,23.22,0.21,87.36,15.06,8.85,1.16
1990-04-30,21.06,0.1,79.15,16.92,7.25,1.17
1990-05-01,23.29,0.01,83.81,16.12,9.06,0.99
1990-05-02,22.18,0,84.51,16.99,8.87,1.13
1990-05-03,22.57,0.05,82.73,17.03,8.97,1.14
1990-05-04,20.99,0.07,82.36,17.53,8.35,1.14
1990-05-05,19.44,0.04,82.31,17.4,8.42,1.32
1990-05-06,21.28,0.01,81.9,16.78,7.82,1.66
1990-05-07,15.62,0.04,79.38,16.62,7.98,1.49
1990-05-08,18,0.01,77.23,17.93,6.58,1.4
1990-05-09,22.64,0,84.76,15.99,8.24,1.04
1990-05-10,21.74,0.2,87.9,15.25,8.79,1.14
1990-05-11,21.17,0.19,84.53,15.97,8.1,1.04
1990-05-12,16.42,0.77,83.81,16.48,7.62,1.52
1990-05-13,17.78,0.06,82.45,15.61,7.57,1.28
1990-05-14,12.85,1.15,79.15,17.31,6.46,1.46
1990-05-15,15.19,0.08,82.19,16.8,7.74,1.89
1990-05-16,15.59,0.15,77.1,15.85,6.84,1.53
1990-05-17,13.9,0.08,74.72,17.59,5.16,1.5
1990-05-18,8.78,2.2,82.66,16.71,7.18,1.64
1990-05-19,6.48,2.14,84.24,16.71,6.37,0.96
1990-05-20,17.86,0.46,72.91,17.83,6.61,1.35
1990-05-21,16.27,0,75.96,15.39,7.03,1.26
1990-05-22,16.99,0,73.99,15.51,6.37,0.9
1990-05-23,18.72,0,63.19,16.86,5.73,1.24
1990-05-24,21.67,0,49.47,18.48,4.33,1.36
1990-05-25,20.95,0,55.77,18.63,4.04,1.5
1990-05-26,20.41,0,66.55,18.32,3.6,1.43
1990-05-27,20.48,0,72.46,17.92,4.94,1.6
1990-05-28,19.84,0,75.96,17.35,6.97,1.33
1990-05-29,18.94,0.01,78.06,16.76,7.16,1.54
1990-05-30,14.94,0,79.86,16.71,6.57,1.3
1990-05-31,16.02,0.77,81.58,16.71,6.58,1.43
1990-06-01,8.89,0.98,83.13,16.71,5.77,1.19
1990-06-02,13.28,3.41,81.77,16.71,5.71,1.23
1990-06-03,13.39,0.17,78.43,17.44,6.46,1.35
1990-06-04,13.61,0,78.83,16.92,7.75,1.64
1990-06-05,13.36,0,77.3,17.07,6.8,1.61
1990-06-06,11.12,0.04,77.02,16.89,7.33,1.57
1990-06-07,15.23,0.04,86.35,16.71,7.69,1.54
1990-06-08,12.38,1.1,77.22,16.93,6.48,1.52
1990-06-09,10.84,2.98,83.29,16.15,7.19,1.84
1990-06-10,9.65,3.75,87.42,16.71,7.58,1.7
1990-06-11,9.86,1.73,83.8,16.71,6.5,1.52
1990-06-12,20.27,0.16,78.13,16.74,5.76,1.26
1990-06-13,20.95,0,76.54,16.72,6.72,1.39
1990-06-14,21.35,0,74.58,16.31,6.7,1.4
1990-06-15,15.59,0,75.32,15.95,6.59,1.32
1990-06-16,15.98,0.06,77.76,16.71,5.03,1.42
1990-06-17,17.93,0.01,76.05,15.83,5.39,1.39
1990-06-18,20.48,0,72.73,17.09,5.39,1.32
1990-06-19,21.2,0,71.37,17.15,5.39,1.54
1990-06-20,20.59,0,72.9,16.55,6.31,1.55
1990-06-21,20.56,0,74.76,16.26,6.21,1.22
1990-06-22,20.66,0,66.3,17.98,4.81,1.44
1990-06-23,19.4,0,70.34,17.13,4.85,1.45
1990-06-24,10.01,3.23,82.14,16.71,6.7,1.14
1990-06-25,7.63,5.59,86.13,16.71,5.49,1.17
1990-06-26,9.9,0.54,85.32,16.71,5.63,1.17
1990-06-27,14.98,0,75.22,15.91,4.28,1.32
1990-06-28,15.05,0,81.77,16.71,6.41,1.35
1990-06-29,14.18,0.13,81.27,16.71,6.32,1.71
1990-06-30,14.58,0.03,77.93,16.71,6.29,1.44
1990-07-01,17.82,0.01,72.84,15.65,5.04,1.39
1990-07-02,17.39,0,72.97,16.28,6.1,1.49
1990-07-03,17.75,0.03,72.31,16.37,5.66,1.46
